,Unnamed: 0,title,author,genre,platform,story,rate,keywords
300,300,루시퍼의,문설희 / 직선,"스토리, 판타지",네이버 웹툰,루시퍼의 힘을 얻게 된 경호원과 힘을 뺏긴 루시퍼의 구슬 쟁탈전 !,9.59,"['경호원', '구슬', '루시퍼', '쟁탈전']"
301,301,악취,디귿,"스토리, 스릴러",네이버 웹툰,"며칠 전부터 아랫집에서 썩은 내가 나기 시작했다. 
냄새가 나고 얼마 뒤, 친구가 사라졌다. 그리고 아랫집 누나까지. 그 다음은...? 
사라진 사람들, 그리고 그들을 찾는 사람들의 이야기!",9.92,"['나기', '냄새', '누나', '다음', '며칠']"
302,302,금붕어,명랑 / 애풍,"스토리, 액션",네이버 웹툰,"시한부 판정을 받게 된 킬러. 조득만.
우연히 손에 넣게 된 금붕어 한 마리 덕분에 암흑가의 조직과 마켓, 검찰의 타겟이 되고 마는데...",9.96,"['시한', '검찰', '금붕어', '덕분', '마리']"
303,303,냄새를,만취,"스토리, 드라마",네이버 웹툰,냄새를 눈으로 보신 적 있으신가요?,9.97,"['가요', '냄새', '보신']"
304,304,언럭키,약국,"에피소드, 드라마",네이버 웹툰,언럭키한 럭키 맨션의 유쾌한 동거 라이프,9.98,"['동거', '라이프', '럭키', '맨션']"
305,305,창공의,박유나,"에피소드, 드라마",네이버 웹툰,고된 인생 속에도 사랑과 웃음이 있다,9.96,"['사랑', '웃음', '인생']"
306,306,견원지간,최현옥 / 고방,"에피소드, 일상",네이버 웹툰,"동물적인, 색다른 사랑법!",9.63,"['동물', '사랑']"
307,307,악마에게,백지연 / 스튜,"스토리, 드라마",네이버 웹툰,"악마를 향한 순정, 결말은?",9.74,"['결말', '순정', '악마']"
308,308,텍사스홀덤,onesound,"에피소드, 일상",네이버 웹툰,흥미진진 승부사의 세계,9.87,"['사의', '세계', '승부', '흥미진진']"
309,309,테러맨,한동우 / 고진호,"스토리, 액션",네이버 웹툰,"한 사람이라도 더 살릴 수 있다면 
테러리스트가 되어도 상관없어.",9.96,"['사람', '테러리스트']"
310,310,같은도장,이힝,"스토리, 로맨스",네이버 웹툰,"게임 친구였던 귀여운(?) 연하남과
같은 검도장에서 만나버렸다!",9.98,"['검도장', '게임', '연하', '친구']"
311,311,호곡,감대,"스토리, 판타지",네이버 웹툰,"이제 우리 차례야'
조선의 왕 '천군'이 사라지고 3년 뒤...
한 소녀가 나타나다.",9.06,"['소녀', '이제', '조선', '천군', '차례']"
312,312,호랭총각,강호진,"옴니버스, 개그",네이버 웹툰,"매일 아침 씨리얼 한 사발로 하루 끼니를 때우는 가난한 나무꾼 호랭총각.배고프지 않고, 외롭지 않은 삶을 꿈꾸는 선량한 호랭총각과 토마호크 대신 연못에서 솟아난 덩치큰 친구와 함께하는 이상한 이야기.",9.9,"['대신', '덩치', '씨리얼', '끼니', '사발']"
313,313,대표님이,신지원 / 한혜린,"스토리, 드라마",네이버 웹툰,유명 로맨스 작가 하윤서. 우연히 &lt;미라클 스토리&gt;의 대표 백승혁을 만나 첫눈에 반해 벌어지는 은밀한 로맨스 코미디!,9.52,"['대표', '로맨스', '백승혁', '미라', '은밀']"
314,314,타인의,호욱 / 만찐,"스토리, 로맨스",네이버 웹툰,로맨스 소설 속 여주인공이 되어버린 임소희. 과연 그녀의 운명은?,9.91,"['과연', '로맨스', '소설', '소희', '운명']"
315,315,두근두근,연두 / 송이,"스토리, 로맨스",네이버 웹툰,"만년작가 지망생 안봄. 
작가 면접을 봤는데 작가가 아니라 담당자로 취업이 되었다고!?",9.44,"['담당자', '만년', '면접', '작가', '지망']"
316,316,자취로운,츄카피,"에피소드, 일상",네이버 웹툰,츄카피의 신개념 방구석 서바이벌(?) 자취툰,9.92,"['개념', '구석', '바이', '츄카피', '자취']"
317,317,아이키우는만화,쇼쇼,"에피소드, 일상",네이버 웹툰,"아기를 낳는다고 끝은 더더욱 아니지
출산 후 펼쳐지는 어나더 레벨의 세상!",9.46,"['더욱', '레벨', '세상', '출산', '아기']"
318,318,블랙엔젤,MEEN / 이동현,"스토리, 스릴러",네이버 웹툰,"타락으로 이끄는 악마들의 속삭임
그리고 악마에 맞선 전사들",9.63,"['맞선', '속삭임', '악마', '타락', '전사']"
319,319,블러드레인,MEEN / 백승훈,"스토리, 액션",네이버 웹툰,"국정원과 경찰, 조폭간의 치열한 두뇌싸움. 언더커버로 투입된 투신 강혁의 또다른 신화가 시작된다.",9.87,"['시작', '신화', '간의', '국정원', '두뇌']"
320,320,스퍼맨3:,하일권,"에피소드, 드라마",네이버 웹툰,"스퍼맨이 돌아왔다! 
근데 현자가 되어 돌아왔다!",9.95,"['스퍼맨', '현자']"
321,321,2인용,WONDER,"에피소드, 판타지",네이버 웹툰,"두 사람에게 나눠 팔린 내 인생,
낮과 밤 다른 인물로 살아가야 한다.",9.86,"['다른', '사람', '인물', '인생']"
322,322,신을,나락 / 바밤,"스토리, 판타지",네이버 웹툰,"믿음이 사라진 시대, 마지막 신화",9.96,"['마지막', '믿음', '시대', '신화']"
323,323,마루한,박성우,"옴니버스, 액션",네이버 웹툰,"책을 읽는 것 만으로도 강해지는 마루한
그가 읽어가는 무협 동화 이야기",9.89,"['동화', '마루', '무협', '해지', '이야기']"
324,324,구원자,이한빈 / 산산,"스토리, 판타지",네이버 웹툰,"16년간 집 밖으로 나오지 않은 IQ 227의 23살 천재 순덕.
그리고 순덕의 집으로 초대(?)된 연예부 파파라치 기자 기웅.
그 두 사람이 불치병에 걸린 한 생명을 구하기 위해 나노 크기로 몸을 줄여 우주와 같은 인체를 탐험하는 대모험을 시작한다!",7.49,"['불치', '사람', '나노', '우주', '기자']"
325,325,스퍼맨,하일권,"에피소드, 판타지",네이버 웹툰,"능력을 잃어버린 스퍼맨 앞에 망상염력능력자가 나타났다.
그런데 야한(?) 망상만 가능하다고...?",9.97,"['망상', '능력', '능력자', '스퍼', '염력']"
326,326,수평선,정지훈,"스토리, 드라마",네이버 웹툰,"&lt;더 복서&gt; 정지훈 작가 전작!
세계멸망 후, 모든 걸 잃은 소년·소녀의 만남",9.95,"['만남', '멸망', '모든', '소녀', '작가']"
327,327,점핑오버,조니조 / 서사야,"스토리, 로맨스",네이버 웹툰,"평범하고픈 소녀 연희와
하늘에서 떨어진 소년 이안의 특별한 이야기!",9.94,"['연희', '소녀', '소년', '이안', '이야기']"
328,328,씬커,권혁주,"스토리, 판타지",네이버 웹툰,"몸 속에 서버가 있는 파쿠르 소년이 전파를 자유자재로 사용하는 능력으로
해킹의 세계에서 히어로가 된다",9.51,"['자유', '능력', '사용', '서버', '세계']"
329,329,또한번,타리,"스토리, 로맨스",네이버 웹툰,"""연애, 최고의 결말은 결혼일까 이별일까?""
신혼부부 전세대출을 받기 위해 결혼을 결심한 비혼주의 으른들의 아찔한 결혼사기 로맨스!
플레이리스트 신작 웹드라마 '또한번 엔딩'을 웹툰으로 만나보세요~!",9.83,"['결혼', '드라마', '로맨스', '사기', '신작']"
330,330,"열렬하게,",RAN,"스토리, 드라마",네이버 웹툰,"방출 위기에 처한 7년차 연습생 단하나,
입덕을 부르는 톱스타 박도결의 멘티가 되어 열렬하고 은밀한 덕심 분출 로맨스를 시작한다!",9.8,"['시작', '결의', '로맨스', '박도', '방출']"
331,331,이계,전현서 / 은영,"스토리, 로맨스",네이버 웹툰,"콜센터 상담원 예롬은 진상 고객을 찾아가던 중 이세계 초국에 도착하고, 
얼떨결에 그곳의 황제 비위 전담 대신이 되는데?",9.97,"['세계', '고객', '대신', '도착', '비위']"
332,332,모퉁이,소영,"스토리, 감성",네이버 웹툰,"회색빛 일상에 지쳐있던 현이
어느 날 만나게 된 모퉁이 뜨개방에서 자신의 상처를 마주하며 치유해간다",9.99,"['간다', '마주', '상처', '모퉁이', '치유']"
333,333,어서와,고아라,"스토리, 로맨스",네이버 웹툰,"성냥갑처럼 늘어서 있는 삭막한 자취촌의 평범한 대학생 솔아. 
신비한 고양이 홍조의 등장과 함께 솔아의 단조로웠던 삶이 바뀌기 시작한다. 
어딘가 수상한 우리 고양이 홍조, 고양이 홍조의 비밀은 과연 무엇일까?

※2009년 베스트도전만화 화제작, 2020년 추천완결에서 다시 만나세요!",9.96,"['홍조', '고양이', '다시', '만화', '베스트']"
334,334,다함께,웹툰작가,"에피소드, 감성",네이버 웹툰,"2020 힘을 내요 대한민국,
네이버웹툰 작가님들이 응원의 일러스트로 마음을 전합니다.",9.88,"['네이버', '대한민국', '러스트', '마음', '응원']"
335,335,동토의,김정휘,"스토리, 판타지",네이버 웹툰,"시간과 공간을 뛰어넘은 동토의 세계에서 
운명을 건 영웅들의 전쟁이 시작된다.",9.94,"['공간', '세계', '시간', '영웅', '시작']"
336,336,꽃미남,"사지현, 히어리 / 쌍필","스토리, 로맨스",네이버 웹툰,"톱 배우로 위장 중인 천도율 원탑의 꽃미남 저승사자 진서원. 진서원의 사생팬들에게 쫓기다 어이없는 죽음을 맞이한 연극배우 한지안. 
그녀를 천도시켜야만 하는 저승사자 진서원과 그의 유혹을 뿌리치고 천도 거부를 선언한 간 큰 여자 한지안. 
그 둘 사이 누구도 모르는 은밀한 계약이 시작된다.",9.89,"['거부', '연극배우', '선언', '위장', '은밀']"
337,337,아르마,병장,"스토리, 판타지",네이버 웹툰,"인간을 해칠 수 없는 초능력자, 
인류의 구원이 되다!",9.96,"['구원', '인간', '인류', '초능력자']"
338,338,용이산다,초,"스토리, 드라마",네이버 웹툰,"드래곤이든 인간이든 그저 평범한 판타지 일상물.
새로운 용(?)물 등장!",9.77,"['드래곤', '등장', '인간', '판타지', '일상']"
339,339,로베스의,정샛별,"스토리, 판타지",네이버 웹툰,"""난 아무것도 느낄 수 없으니까.""
감정 없는 아이, 로베스의 감성 액션 어드벤처!",9.97,"['감성', '감정', '베스', '아이', '액션']"
340,340,마왕이,38,"스토리, 판타지",네이버 웹툰,"15살 마왕자 명성준
인간계 명성중학교에서 마왕이 되기 위한 험난한 성인식을 시작한다",9.93,"['마왕', '명성', '성인식', '시작', '인간계']"
341,341,우리,성은,"스토리, 로맨스",네이버 웹툰,"덕계못이라고?! 집념의 덕후 남다름, 오빠의 회사에 취직하다!",9.92,"['남다름', '오빠', '집념', '회사', '취직']"
342,342,소녀,지님,"스토리, 감성",네이버 웹툰,"서툴고 답답한 것 투성이지만 성장하는 중입니다.
친구가 중요했던 그시절 현이와 친구들의 중3이야기.",9.95,"['시절', '이야기', '친구', '현이', '투성이']"
343,343,용비불패,류기운 / 문정후,"스토리, 액션",네이버 웹툰,"전설적 명작의 완벽한 부활!
무협의 최고봉을 다시 만나다!!",9.98,"['다시', '명작', '무협', '부활', '전설']"
344,344,내,초,"에피소드, 일상",네이버 웹툰,"서로의 시점으로 그린,
반려동물과 함께 사는 이야기",9.91,"['그린', '동물', '반려', '서로', '시점']"
345,345,참새는,99C / 백도,"스토리, 로맨스",네이버 웹툰,"장수하고 싶은 참새, 
인간을 사로잡으러 왔다!",9.95,"['인간', '장수', '참새']"
346,346,플랫다이어리,임현,"스토리, 감성",네이버 웹툰,유행이 지났다고 숨겨두기만 할 건가요? 꺼내봅니다. 나만의 갬성 일기!,9.98,"['건가', '두기', '유행', '일기']"
347,347,Doll,늉비,"스토리, 판타지",네이버 웹툰,"아름다운 인간형 슈트 [DOLL]을 차지하기 위해 싸워라! 
2016 대학만화 최강자전 수상작",9.97,"['대학', '만화', '수상작', '위해', '슈트']"
348,348,가령의,가령,"옴니버스, 드라마",네이버 웹툰,"어느 날... 인어가 내게 말을 걸어왔다. 
눈을 떠보니 총구가 있었다. 그리고 몸이 연기처럼 사라지기 시작했다. 
판타지보다 비현실적인 우리의 회색빛 이야기.",9.95,"['비현실적', '시작', '연기', '이야기', '판타지']"
349,349,내,맛스타,"에피소드, 로맨스",네이버 웹툰,"어느 날 갑자기 내 여자친구가 남자가 되었다?! 
하루 아침 남자가 되어버린 지은이를 둘러싼 엉망진창 코믹 판타지 로맨스!",9.97,"['남자', '코믹', '판타지', '하루', '로맨스']"
350,350,귀인,정연식 / 황진영,"스토리, 시대극",네이버 웹툰,"흙수저 청년, 진짜 귀인이 되다.
점입가경 팩션 사기극.",9.93,"['귀인', '사기', '수저', '입가', '진짜']"
351,351,헬프탑,황인빈,"스토리, 스릴러",네이버 웹툰,우리 집을 주시하는 옆집 옥상의 괴한들. 그들의 목적은 무엇인가?,9.95,"['괴한', '목적', '무엇', '옆집', '옥상']"
352,352,금요일,배진수,"옴니버스, 스릴러",네이버 웹툰,당신의 상상을 조각내는 세상에 없던 반전 공포의 진수 '금요일',9.95,"['공포', '금요일', '당신', '상상', '반전']"
353,353,라스트,이행복,"스토리, 드라마",네이버 웹툰,시한부 선고를 받은 노희망! 그의 인생에 다시 없을 라스트 서브미션이 시작됐다!,9.94,"['다시', '라스트', '서브', '미션', '시한']"
354,354,5kg을,수오수 / 홍끼,"스토리, 드라마",네이버 웹툰,대한민국 표준체중 오수의 다이어트 도전기,9.57,"['다이어트', '대한민국', '오수', '전기', '체중']"
355,355,옆반의,요엔,"스토리, 로맨스",네이버 웹툰,"인어공주 전설의 현실 재림! 
다만 인어 공주가 아닌 왕자일 뿐!",9.97,"['왕자', '공주', '다만', '인어', '재림']"
356,356,꿀벌과,잔스,"스토리, 로맨스",네이버 웹툰,내가 전생에 아카시아 꽃이었다고? 갑자기 생긴 꽃 향기를 멈추기 위해서는 현생의 꿀벌남을 찾아야 한다!,9.96,"['갑자기', '꿀벌', '아카시아', '전생', '향기']"
357,357,머니게임,배진수,"스토리, 스릴러",네이버 웹툰,"게임 일수 100일. 총 상금 448억. 적용 물가 1000배. 
당신은 얼마를 벌어 나갈수 있습니까?",9.95,"['물가', '게임', '당신', '상금', '얼마']"
358,358,부로콜리왕자,산삼,"스토리, 개그",네이버 웹툰,"잘생기긴했거든?? 근데.... 좀 이상해.... 얘... 
지가 왕자래....",9.97,['생기']
359,359,백귀야행지,아만(阿慢),"에피소드, 개그",네이버 웹툰,"소름과 웃음이 동시에! 빨간 도깨비가 풀어놓는 기이한 이야기
글로벌 라인 웹툰에서 연재되고 있는 대만의 &lt;百鬼夜行誌&gt;를 한국어 버전으로 감상하세요.",9.88,"['버전', '소름', '감상', '도깨비', '라인']"
360,360,개장수,김규삼,"스토리, 판타지",네이버 웹툰,"역대급 판타지스릴러 &lt;하이브&gt;의 프리퀄! 곤충에게 지배당한 세상, 그 시작과 끝에 개장수가 있다.",9.98,"['스릴러', '개장', '곤충', '배당', '세상']"
361,361,덴마,양영순,"옴니버스, 판타지",네이버 웹툰,"특수능력을 지닌 악당 덴마가
꼬마의 몸에 갇혀 우주택배 업무를 하며 겪는 기상천외한 모험이야기.",9.54,"['마가', '업무', '외한', '우주', '이야기']"
362,362,부활남,채용택 / 김재한,"스토리, 액션",네이버 웹툰,"나는 죽으면
3일 만에 부활한다!",9.51,['부활']
363,363,신석기녀,재아 / 한가람,"스토리, 액션",네이버 웹툰,불로불사 소녀와 시한부 청년의 피튀기는 로맨스,9.97,"['로맨스', '불로', '불사', '소녀', '시한']"
364,364,냥하무인,박성현,"스토리, 개그",네이버 웹툰,"내가 선물이니까 넌 닥치고 받아
#안하무인 #뚱냥이 #인간세상 출몰",9.93,"['닥치고', '선물', '세상', '안하무인', '인간']"
