,id,title,author,day,genre,story,platform,age,free,complete,thumbnail,web,rate,title
45,45,마지막 지수,에리카 / 채나라,월,"스토리, 로맨스","소설가를 꿈꾸는 주인공 양지수.
어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.
이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 
한 가지 수상한 점이 자꾸만 호기심을 자극한다.
'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG06_88eb60b4-2bd0-4820-8a7b-7d70f3517e3e.jpg,https://comic.naver.com/webtoon/list?titleId=765776&amp;weekday=mon,9.92,마지막 지수
46,46,백호랑,박혬,월,"스토리, 판타지","모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!
사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!
과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 
그에게 엮인 지룡의 스펙타클한 일상",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/745654/thumbnail/thumbnail_IMAG06_b0f6ccd3-a991-458d-96d0-47325da6968c.jpg,https://comic.naver.com/webtoon/list?titleId=745654&amp;weekday=mon,9.95,백호랑
47,47,살아간다,이행복,월,"스토리, 액션","하루하루 버겁게 살아가고 있는 주인공 '권도이'.
첫사랑 '정선영'을 위해 불법도박격투기장 '하데스'에 점점 빠져 들게 되고 
오래 전 자신의 꿈이었던 종합격투기 선수를 떠올린다.
&lt;라스트 서브미션&gt; 이행복 작가의 차기작.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/761553/thumbnail/thumbnail_IMAG06_2577159f-02ad-403f-b242-72ebc249777b.jpg,https://comic.naver.com/webtoon/list?titleId=761553&amp;weekday=mon,8.17,살아간다
48,48,라서드,감람,월,"스토리, 판타지","절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/756140/thumbnail/thumbnail_IMAG06_926f7989-8906-4ad9-bac6-8b38c4d1adcc.jpg,https://comic.naver.com/webtoon/list?titleId=756140&amp;weekday=mon,9.94,라서드
49,49,바로 보지 않는,지민,월,"스토리, 드라마","몇 번의 연애 끝에 민주는 일찌감치 사랑보다 우정을 택하기로 결심한다.
난 희진이 너만 있으면 아무것도 필요 없어. 너도 그렇지?",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/764041/thumbnail/thumbnail_IMAG06_9e63ba4c-69f5-44f0-a15f-53752b190e19.jpg,https://comic.naver.com/webtoon/list?titleId=764041&amp;weekday=mon,9.9,바로 보지 않는
50,50,중독연구소,김택기,월,"옴니버스, 드라마","중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.
우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/740132/thumbnail/thumbnail_IMAG06_d54a4566-68a0-4a16-8877-cf5170998fc9.jpg,https://comic.naver.com/webtoon/list?titleId=740132&amp;weekday=mon,9.89,중독연구소
51,51,모락모락 왕세자님,원해,월,"스토리, 로맨스","온천마을에 찾아온 꽃미남 왕세자일행과
신비한 힘을 가진 소녀의 판타지 로맨스",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/734918/thumbnail/thumbnail_IMAG06_4e9b7e36-9acb-458c-8ee6-45ada620bad1.jpg,https://comic.naver.com/webtoon/list?titleId=734918&amp;weekday=mon,9.88,모락모락 왕세자님
52,52,드로잉 레시피,꼬모소이,월,"스토리, 감성",어머니가 돌아가신후 어머니가 주인이었던 석촌 미선빌라 201호로 이사 온 은수의  용서와 성장의 힐링여행,네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/750493/thumbnail/thumbnail_IMAG06_63b9b83b-07cd-47a1-8aee-07b324569d66.jpg,https://comic.naver.com/webtoon/list?titleId=750493&amp;weekday=mon,9.96,드로잉 레시피
53,53,이탄국의 자청비,"김보람, 고을원 / 나넷",월,"스토리, 로맨스","시공 초월 판타지 로맨스! 
태권 소녀 자청비, 물푸레 향이 가득한 이세계 황궁에 떨어지다! 아는 사람 하나 없는 낯선 나라. 왕싸가지 꽃미남 황태자, 생명의 은인인 비운의 왕자, 놀기 좋아하는 말괄량이 공주 사이에서, 자청비는 집으로 돌아갈 수 있을까?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/759420/thumbnail/thumbnail_IMAG06_58faa758-43e0-4c79-9a3b-b610c8bc093c.jpg,https://comic.naver.com/webtoon/list?titleId=759420&amp;weekday=mon,9.78,이탄국의 자청비
54,54,개밥 먹는 남자,김태순,월,"스토리, 판타지","출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.
그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!
뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.
주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?
2020 지상최대공모전 1기 장려상 수상작!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG06_325abcd6-5e17-4258-ac8b-6a0a0caf13ea.jpg,https://comic.naver.com/webtoon/list?titleId=761463&amp;weekday=mon,9.93,개밥 먹는 남자
55,55,그림자 신부,이새인 / 덥머,월,"스토리, 로맨스","빚 갚을 돈을 벌려다가 끔찍한 위기에 빠진 설윤 앞에 신검 ‘월흔’을 든 핏빛 무사가 나타난다. 
절체절명의 위기에서 구해준 건 고맙지만 난데없이 밤시중을 들라는데...
다음 날, 7년 전쟁의 승리를 축하하는 행진 중 왕세자가 든 신검이 낯설지 않다!
“어젯밤 그가 왕세자였어?!!”",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/767979/thumbnail/thumbnail_IMAG06_80cb243b-3211-4562-8192-0c6df5310a82.jpg,https://comic.naver.com/webtoon/list?titleId=767979&amp;weekday=mon,9.85,그림자 신부
56,56,트리거,고경빈,월,"스토리, 판타지","지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.
청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은
니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.
충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG06_31960fe0-e93f-48ad-9236-391e732ec53f.jpg,https://comic.naver.com/webtoon/list?titleId=764480&amp;weekday=mon,9.84,트리거
57,57,사막에 핀 달,선지,월,"스토리, 시대극","사막의 전사 나디아. 신녀를 찾아 사막에 온 신관 이세리온은 나디아에게 신녀가 되어달라고 말한다. 
나디아는 부족을 지키기 위해 신녀가 되기로 결심하지만, 
야만인이라고 무시받는 상황에서 나디아는 과연 진짜 신녀가 될 수 있을까? 
신녀로 선택받은 나디아와 신관 이세리온의 이야기.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/769801/thumbnail/thumbnail_IMAG06_b81dca79-b4d8-42d5-9dbe-bfd1ce2c7739.jpg,https://comic.naver.com/webtoon/list?titleId=769801&amp;weekday=mon,9.68,사막에 핀 달
58,58,기사님을 지켜줘,달봉,월,"스토리, 판타지","첫눈에 반한 남학생을 떠올리며 언니의 피규어 '브릭'에게 뽀뽀 연습을 하는 '예은'.
그날 밤, 이상한 꿈에 눈을 떠보니 피규어가 살아 움직이며 자신의 저주를 풀 수 있도록 도와 달라고 한다.
예은은 모종의 이유로 브릭의 부탁을 받아들이고, 저주를 건 마녀에 대한 단서를 찾기 시작한다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770590/thumbnail/thumbnail_IMAG06_e1b13584-4d74-47d7-8630-1cea5c42f4d2.jpg,https://comic.naver.com/webtoon/list?titleId=770590&amp;weekday=mon,9.84,기사님을 지켜줘
59,59,오로지 오로라,홍달,월,"스토리, 판타지","마법 소녀가 불법인 세상, 이 세계의 마법 소녀는 사랑받는 존재가 아니다. 
한창 잘 나가던 아이돌 '오로라'의 인생에 불순물처럼 끼어든 마법 소녀의 삶. 그리고 그 앞에 나타난 기이한 마법사 소년 심청, 
과연 오로라는 마법 소녀를 무사히 마치고 자신의 황금빛 인생을 이어나갈 수 있을까?
2019년 네이버웹툰 최강자전 3위 수상작!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/764623/thumbnail/thumbnail_IMAG06_d04bccad-d986-4f1a-9f2f-6569fc83506c.jpg,https://comic.naver.com/webtoon/list?titleId=764623&amp;weekday=mon,9.87,오로지 오로라
60,60,헬로맨스,이공주 / 하얀독수리,월,"스토리, 로맨스","마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.
인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.
둘은 첫날부터 원수지간이 되는데…
악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG06_5842a531-6779-46df-a822-6c902cc29e33.jpg,https://comic.naver.com/webtoon/list?titleId=754872&amp;weekday=mon,9.84,헬로맨스
61,61,보살님이 캐리해!,성코 / 콩자,월,"스토리, 액션","억겁의 시간을 넘어 환생한 보살들이여 
야차들의 습격에서 평화로운 일상과 법화를 수호하라!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/756790/thumbnail/thumbnail_IMAG06_ee6e6d2f-ab04-48d9-9f91-7486af01ca01.jpg,https://comic.naver.com/webtoon/list?titleId=756790&amp;weekday=mon,9.9,보살님이 캐리해!
62,62,여신강림,야옹이,화,"스토리, 로맨스","네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡
메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/703846/thumbnail/thumbnail_IMAG06_aa715a18-fe51-4adf-b21b-5fc253ed3f32.jpg,https://comic.naver.com/webtoon/list?titleId=703846&amp;weekday=tue,9.57,여신강림
63,63,용사가 돌아왔다,나락 / 풍백,화,"스토리, 액션","김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사, 박정수. 
그는 스스로는 구했지만, 세계를 구하지 못했고, 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다.

이 이야기는 해피 엔딩 따윈 없는 차가운 현실, 용사들을 죽이는 용사에 대한 이야기이다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/773459/thumbnail/thumbnail_IMAG06_74d73b73-0bed-42f7-9f81-19b9732087cf.jpg,https://comic.naver.com/webtoon/list?titleId=773459&amp;weekday=tue,8.77,용사가 돌아왔다
64,64,바른연애 길잡이,남수,화,"스토리, 로맨스","매일 다이어리에 세워 둔 계획을 지키며 바른 생활을 실천하는 정바름.
하지만 동아리 선배에게 느끼는 연애 감정만큼은 계획처럼 진행되지 않는데...
모두의 로망을 충족시켜 줄 설렘 달달 캠퍼스 로맨스!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/703852/thumbnail/thumbnail_IMAG06_0aacf362-325b-4d8d-ad60-4b7d888b2fdd.jpg,https://comic.naver.com/webtoon/list?titleId=703852&amp;weekday=tue,9.44,바른연애 길잡이
65,65,한림체육관,혜성 / 이석재,화,"에피소드, 액션","세상에서 가장 강한 남자가 되고 싶다.'
그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/743139/thumbnail/thumbnail_IMAG06_b5984535-3131-49e9-9159-6c778f44eacd.jpg,https://comic.naver.com/webtoon/list?titleId=743139&amp;weekday=tue,9.74,한림체육관
66,66,엽총소년,김칸비 / 홍필,화,"스토리, 스릴러","약자에서 영웅이 될 수밖에 없었던 소년 '한규환', 
그리고 그 소년을 영웅으로 만들어줄 엽총 한 자루가 눈앞에 있다.
글로벌 누적 조회수 12억 뷰를 기록한 &lt;스위트홈&gt;의 프리퀄 대공개!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/759925/thumbnail/thumbnail_IMAG06_17014db8-4c26-4666-8a31-a5c11ab57e1d.jpg,https://comic.naver.com/webtoon/list?titleId=759925&amp;weekday=tue,9.95,엽총소년
67,67,하루만 네가 되고 싶어,삼,화,"스토리, 로맨스","완벽한 인생이었다, 그 애가 나타나기 전까지는'
반전에 반전을 거듭하는 치밀한 궁중 서스펜스
네이버웹툰 최강자전 19년 대표작.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/738487/thumbnail/thumbnail_IMAG06_b0651ceb-7866-4245-b283-ab5b030e7c73.jpg,https://comic.naver.com/webtoon/list?titleId=738487&amp;weekday=tue,9.98,하루만 네가 되고 싶어
68,68,블랙 위도우,마크 웨이드 / 크리스 샘니,"화, 금","스토리, 액션","MCU 페이즈4의 시작, 강렬한 액션을 원작으로!
전직 KGB 킬러, S.H.I.E.L.D. 요원, 어벤저스 멤버였던 나타샤 로마노프.
과거에 남긴 발자국이 그녀를 찾아온다.
‘울보 사자’라 불리는 악당이 텔레파시 능력을 이용해 블랙 위도우를 협박하고,
암살자 양성 기관 레드 룸 잔당은 새로운 학교를 설립해 또 다른 소녀들을 훈련시키고 있었다.
위도우는 허락할 수 없다…. 자신과 같은 운명의 소녀들이 세상에 또 만들어지는 것을!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/775721/thumbnail/thumbnail_IMAG06_3721536a-c48a-4620-a035-30b10fc2c0ba.jpg,https://comic.naver.com/webtoon/list?titleId=775721&amp;weekday=tue,9.85,블랙 위도우
69,69,사신소년,류,화,"스토리, 액션","수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG06_d753f6ee-4b8b-4ff2-a542-31473376a1ad.jpg,https://comic.naver.com/webtoon/list?titleId=730656&amp;weekday=tue,9.93,사신소년
70,70,중증외상센터 : 골든 아워,한산이가 / 홍비치라,화,"스토리, 드라마","살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.
사명감 있는 또라이. 중증외상센터의 난폭한 천사. 
외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/738174/thumbnail/thumbnail_IMAG06_f3449955-ff09-492f-bf10-b8a384eb7cf9.jpg,https://comic.naver.com/webtoon/list?titleId=738174&amp;weekday=tue,9.97,중증외상센터 : 골든 아워
71,71,랜덤채팅의 그녀!,박은혁,화,"스토리, 드라마","랜덤채팅만 하던 준우에게 온 기적!
과연 그녀(들)에게 다가갈수 있을까?!
(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ)",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/702608/thumbnail/thumbnail_IMAG06_5ef5ed92-f2d4-4e5b-ac21-f4eaa394ba84.jpg,https://comic.naver.com/webtoon/list?titleId=702608&amp;weekday=tue,9.63,랜덤채팅의 그녀!
72,72,니나의 마법서랍,랑또,"화, 토","스토리, 스릴러","&lt;가담항설&gt; 랑또 작가의 컬러풀하지만 어딘지 오싹한 매지컬 스릴러!
니나는 집앞 골목에서 유치뽕짝한 서랍을 줍는다. 그런데 그 안에 '소원을 적으세요.'라고 적혀있는 유치한 디자인의 카드가 세 장.
'취업하게 해주세요', '50만원만 주세요', '멋진 남친이 생기게 해주세요'! 그리고 그 모든 소원을 이뤄주는 마법서랍으로 빨려들어가는데..?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772401/thumbnail/thumbnail_IMAG06_e7f4bbce-21fd-4c3f-94c7-b309d4d2ed58.jpg,https://comic.naver.com/webtoon/list?titleId=772401&amp;weekday=tue,9.97,니나의 마법서랍
73,73,신도림,오세형,화,"스토리, 액션","세상이 무너지고 세워진 지하도시 신도림
그곳에 들어가지 못하고 생존한 소년들이 지하도시의 비밀을 파헤친다",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/683496/thumbnail/thumbnail_IMAG06_921056fb-0866-4315-a85d-621b570e488e.jpg,https://comic.naver.com/webtoon/list?titleId=683496&amp;weekday=tue,9.95,신도림
74,74,헬58,장성준,화,"스토리, 액션","약육강식의 섬 헬58에서 벌어지는 권력다툼과 암투, 배신. 
주인공 서민은 이 지옥같은 섬에서 과연 희망을 찾고 탈출할 수 있을까?",네이버 웹툰,18,1,0,https://shared-comic.pstatic.net/thumb/webtoon/719508/thumbnail/thumbnail_IMAG06_44a9b7f3-c59d-431c-8d47-f44cc3a683fa.jpg,https://comic.naver.com/webtoon/list?titleId=719508&amp;weekday=tue,9.93,헬58
75,75,삼국지톡,무적핑크 / 이리,"화, 금","에피소드, 시대극","""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?
메신저로 소통하고, 개인 방송으로 군사를 모집한다! 
이제껏 보지 못한 완전히 새로운 삼국지!""",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/711422/thumbnail/thumbnail_IMAG06_23bb66f8-07e3-4d2d-8f3a-c33be03198eb.jpg,https://comic.naver.com/webtoon/list?titleId=711422&amp;weekday=tue,9.92,삼국지톡
76,76,달콤살벌한 부부,플라비 / 장그린,화,"스토리, 로맨스","학창 시절 내내 앙숙이었던 남자, 
10년 만에 나타나 거절키 어려운 조건으로 쇼윈도 부부를 제안하다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/753856/thumbnail/thumbnail_IMAG06_60d15f8c-6725-4067-a978-1309035a85f8.jpg,https://comic.naver.com/webtoon/list?titleId=753856&amp;weekday=tue,9.97,달콤살벌한 부부
